      -0.1984845E+00        0.2188492E+00       -0.6221699E-01        0.3043064E+00       -0.2800375E-01        0.1369677E+00       -0.2918862E-01        0.1360207E+00
       0.6347786E-01        0.1179500E-01       -0.1488208E+00        0.1240074E+00       -0.4904666E-01        0.4086895E-01       -0.5441407E-01        0.3724453E-01
       0.1190284E-01       -0.2009098E-02       -0.3431673E-01       -0.6009099E-01       -0.1224651E-01       -0.2144449E-01       -0.1173897E-01       -0.2174773E-01
      -0.5923469E-01        0.2054367E+00        0.1069078E-01       -0.3635612E-01       -0.4055433E-02        0.1379131E-01       -0.1394440E-01        0.1655447E-01
       0.1221936E+00        0.2790192E+00        0.1698743E+00        0.6144888E+00        0.1071960E+00        0.3877615E+00        0.1006194E+00        0.3851604E+00
       0.6084597E-02        0.1686298E+00        0.3819857E-03        0.3522499E+00        0.2092199E-03        0.1929331E+00       -0.1875530E-02        0.1922892E+00
      -0.3308142E+00        0.4096497E-01       -0.1303133E+01        0.1885057E+00       -0.2934288E+00        0.4244616E-01       -0.2967551E+00        0.4366231E-01
       0.1336648E+00        0.4059038E+00        0.1278685E-01        0.5229030E+00        0.8735509E-02        0.3572282E+00        0.8865350E-02        0.3561864E+00
      -0.2783255E-02        0.5467188E-01       -0.7041800E-01        0.2558591E+00       -0.2482958E-01        0.9021662E-01       -0.3156228E-01        0.8933080E-01
      -0.1606965E+00       -0.1514584E+00       -0.6400778E+00       -0.5755094E+00       -0.1499304E+00       -0.1348061E+00       -0.1583009E+00       -0.1371943E+00
      -0.1561171E+00       -0.4813490E-01        0.1162150E-01       -0.2560063E+00        0.3059986E-02       -0.6740746E-01        0.1269452E-02       -0.6796137E-01
      -0.8683792E-01       -0.8953158E-01       -0.1034988E+00       -0.1792273E+00       -0.4515097E-01       -0.7818725E-01       -0.4831081E-01       -0.7843208E-01
      -0.8971386E-01        0.2332127E-01        0.2447028E+00       -0.1372230E+00        0.4865446E-01       -0.2728416E-01        0.4874840E-01       -0.2732545E-01
      -0.4265450E+00        0.2460932E+00       -0.5452365E+00        0.4599001E+00       -0.3521153E+00        0.2970048E+00       -0.3566477E+00        0.2993107E+00
      -0.1330782E+00        0.7485102E+00        0.2356634E-01       -0.4287630E-01       -0.7513816E-02        0.1367054E-01       -0.1944363E-01        0.1760663E-01
       0.1763651E-01       -0.5927655E-01       -0.1732222E+00       -0.1451689E+01       -0.1508341E-01       -0.1264066E+00       -0.1476845E-01       -0.1264757E+00
       0.1324163E+00       -0.1557721E+00       -0.2275609E-01       -0.3933455E+00       -0.9688524E-02       -0.1674689E+00       -0.1014312E-01       -0.1675512E+00
       0.6171461E-02        0.4396114E-01        0.3385418E+00        0.2177841E-01        0.5450329E-01        0.3506200E-02        0.5349531E-01        0.2847298E-02
      -0.1192852E+00       -0.2689170E+00       -0.2578944E+00       -0.4547825E+00       -0.1625175E+00       -0.2865906E+00       -0.1681296E+00       -0.2887183E+00
       0.1280186E+00       -0.4435198E-01        0.3188438E+00       -0.5189325E-01        0.1892345E+00       -0.3079875E-01        0.1853707E+00       -0.3218383E-01
      -0.1604138E+00       -0.2138564E+00       -0.3495699E+00       -0.2866362E+00       -0.1327462E+00       -0.1088477E+00       -0.1333980E+00       -0.1094376E+00
      -0.1247961E+00        0.6770722E-01        0.4463411E-01       -0.8129984E-02       -0.1683342E-01        0.3066162E-02       -0.4061864E-01        0.8442922E-02
       0.1535930E+00       -0.8536418E-01        0.2126766E+00       -0.9959335E-01        0.9357554E-01       -0.4382007E-01        0.9363698E-01       -0.4454761E-01
      -0.3568801E+00        0.2418897E+00       -0.2944473E+00        0.4341058E+00       -0.1653806E+00        0.2438219E+00       -0.1659827E+00        0.2439725E+00
      -0.8976769E-01        0.6823687E-01        0.5978877E-02        0.2726553E+00        0.3613809E-02        0.1648009E+00       -0.8480204E-04        0.1625035E+00
      -0.1095395E-01       -0.1680338E+00        0.8115289E-01        0.8627585E-02        0.2597276E-01        0.2761235E-02        0.2637893E-01        0.2407775E-02
      -0.5255884E-03        0.9638470E-01        0.1030132E-01        0.4712201E+00        0.3241872E-02        0.1482951E+00        0.6596857E-03        0.1473565E+00
      -0.3337615E+00        0.2328212E+00       -0.5533907E+00        0.3366239E+00       -0.3443385E+00        0.2094588E+00       -0.3464293E+00        0.2107358E+00
      -0.1535046E-01       -0.8682623E-01       -0.9690355E-01       -0.2979397E+00       -0.3353366E-01       -0.1031026E+00       -0.3868203E-01       -0.1040464E+00
       0.1165958E+00       -0.3198004E-01       -0.2772820E-01        0.1067016E-01       -0.1126192E-01        0.4333729E-02       -0.1357022E-01        0.3625605E-02
      -0.1371809E+00        0.7527684E-01       -0.5154331E+00        0.2859386E+00       -0.2685170E+00        0.1489609E+00       -0.2749279E+00        0.1487755E+00
       0.5200010E-01        0.3604642E-01        0.4919013E-01       -0.7510828E-02       -0.9187233E-02        0.1402796E-02       -0.3117335E-01        0.6228600E-02
      -0.2414100E+00       -0.8229005E-01       -0.4679433E+00       -0.2200943E+00       -0.3064965E+00       -0.1441588E+00       -0.3097373E+00       -0.1447992E+00
       0.2526421E+00        0.1667381E+00        0.3930354E+00        0.1712122E+00        0.2343893E+00        0.1021035E+00        0.2333111E+00        0.1018827E+00
       0.3271975E-01       -0.4992562E-02        0.2347888E+00        0.1490820E+00        0.1117248E+00        0.7094103E-01        0.1009611E+00        0.6956305E-01
       0.4286793E+00        0.3534988E+00        0.4626736E+00        0.4310365E+00        0.2637519E+00        0.2457168E+00        0.2620573E+00        0.2430696E+00
       0.2942266E-01        0.4035931E-01        0.1592555E+00        0.1766953E+00        0.5250417E-01        0.5825382E-01        0.5073071E-01        0.5794216E-01
      -0.1485341E-01        0.3220794E-01       -0.8425864E+00       -0.6733048E+00       -0.1250165E+00       -0.9989983E-01       -0.1256346E+00       -0.9970882E-01
      -0.4222888E-01        0.7479335E-01        0.4746747E+00        0.3149610E+00        0.1280133E+00        0.8494067E-01        0.1284987E+00        0.8523934E-01
       0.6913439E-01        0.2012504E+00       -0.2367311E+00        0.3169127E+00       -0.1193715E+00        0.1598030E+00       -0.1228383E+00        0.1596068E+00
       0.3573810E-01       -0.1479653E+00       -0.1792701E+00       -0.2041671E+00       -0.5937405E-01       -0.6761990E-01       -0.5867980E-01       -0.6784176E-01
       0.8519179E-01        0.3081254E-01        0.4223434E+00        0.1720230E+00        0.1967770E+00        0.8014845E-01        0.1918617E+00        0.7888596E-01
       0.1264355E+00        0.3090991E-01        0.4375023E-01        0.1173600E+00        0.2269425E-01        0.6087732E-01        0.1580273E-01        0.6043553E-01
      -0.4482391E-01        0.1526286E+00        0.1141558E+00       -0.2130916E+00       -0.2448634E-01        0.4570801E-01       -0.3332225E-01        0.4761004E-01
       0.1746789E-01       -0.2864067E-01        0.1291587E-01       -0.1499631E+00        0.3226647E-02       -0.3746382E-01       -0.3435161E-02       -0.3921241E-01
      -0.2604366E+00        0.1634206E+00       -0.4693052E+00        0.5389070E+00       -0.2853096E+00        0.3276234E+00       -0.2869377E+00        0.3281427E+00
       0.1821118E+00        0.3749987E-02        0.1512760E+00       -0.6876200E-01        0.8728416E-01       -0.3967473E-01        0.8554407E-01       -0.3991953E-01
       0.7333542E-01        0.1041117E+00        0.6217642E+00       -0.4267042E-01        0.8346952E-01       -0.5728344E-02        0.8325213E-01       -0.5689530E-02
       0.1971243E-01       -0.4201639E-01       -0.4916328E+00        0.3210728E+00       -0.1346852E+00        0.8795946E-01       -0.1402524E+00        0.8620527E-01
      -0.2091512E+00       -0.3826544E+00       -0.2505798E+00       -0.6289814E+00       -0.1551837E+00       -0.3895271E+00       -0.1557891E+00       -0.3906691E+00
      -0.8769661E-02        0.1895015E+00       -0.3167584E+00        0.4514522E+00       -0.1056194E+00        0.1505314E+00       -0.1053660E+00        0.1506086E+00
       0.3109164E+00        0.2774826E+00        0.5233489E+00        0.3163975E+00        0.2507616E+00        0.1516013E+00        0.2490622E+00        0.1506543E+00
       0.1002945E+00        0.1263241E-01        0.1229384E+01        0.1463748E+00        0.1725205E+00        0.2054090E-01        0.1707902E+00        0.2038416E-01
       0.1118842E-01        0.7857877E-01        0.2172229E+00       -0.1078133E+00        0.9773014E-01       -0.4850598E-01        0.9770747E-01       -0.4837088E-01
      -0.2354306E+00        0.1771864E+00       -0.6828291E+00        0.4534560E+00       -0.2530813E+00        0.1680673E+00       -0.2536557E+00        0.1684245E+00
       0.1353521E+00        0.7524276E-01        0.3389642E+00       -0.3182278E+00        0.1771337E+00       -0.1662975E+00        0.1761043E+00       -0.1660928E+00
       0.4920195E-02       -0.4141086E-01       -0.1639309E+00       -0.2857584E+00       -0.1540659E-01       -0.2685621E-01       -0.3367906E-01       -0.2281883E-01
       0.9181609E-02        0.8771673E-01        0.1749892E+00        0.3791598E+00        0.1302901E+00        0.2823075E+00        0.1270555E+00        0.2804927E+00
      -0.4063196E-01        0.1095687E+00       -0.3016796E+00        0.2988985E+00       -0.9381914E-01        0.9295429E-01       -0.9426212E-01        0.9225471E-01
       0.1229946E-01       -0.2720145E-01       -0.2024804E+00        0.1536665E-01       -0.4061558E-01        0.3082398E-02       -0.4161048E-01        0.3246690E-02
       0.1582829E+00       -0.1511381E+00        0.6431679E+00       -0.9541203E+00        0.1835314E+00       -0.2722634E+00        0.1832685E+00       -0.2718791E+00
       0.1104027E+00       -0.1703257E+00        0.4556510E+00       -0.2553776E+00        0.2078189E+00       -0.1164757E+00        0.2063020E+00       -0.1163505E+00
       0.4065642E-01        0.4004554E-01        0.4086710E-01        0.1154023E+00        0.1365500E-01        0.3855960E-01        0.1216330E-01        0.3843345E-01
       0.5401189E-01       -0.2562346E-01       -0.2104462E-01        0.1861357E+00       -0.7296397E-02        0.6453526E-01       -0.1935422E-01        0.6515867E-01
      -0.2942679E-01        0.4818941E-01       -0.3020083E-01        0.1729576E+00       -0.2643471E-01        0.1513893E+00       -0.2668649E-01        0.1515070E+00
      -0.6638029E-01       -0.4328210E-01       -0.9014743E+00        0.7883747E+00       -0.8813433E-01        0.7707693E-01       -0.8808808E-01        0.7713018E-01
      -0.9681275E-01        0.7236230E-01       -0.4993182E+00        0.4792647E+00       -0.1732659E+00        0.1663072E+00       -0.1760237E+00        0.1665771E+00
      -0.3320324E-01        0.1439516E-01       -0.6279706E+00        0.5389832E+00       -0.8161454E-01        0.7004924E-01       -0.8976340E-01        0.6940282E-01
       0.8751030E-01        0.2588869E+00       -0.3146541E+00        0.9417465E+00       -0.1044893E+00        0.3127322E+00       -0.1089773E+00        0.3137722E+00
       0.3051548E-01        0.2470085E+00        0.2861770E+00        0.9639519E+00        0.9364350E-01        0.3154266E+00        0.9035083E-01        0.3144033E+00
       0.1826437E+00        0.1479773E+00        0.5636559E+00        0.3991848E+00        0.1846441E+00        0.1307662E+00        0.1831123E+00        0.1299904E+00
      -0.8365725E-01       -0.3979815E-01       -0.3105313E+00        0.8620472E-02       -0.1752471E+00        0.4864929E-02       -0.1817362E+00        0.4600563E-02
       0.1902423E-01       -0.1520921E+00        0.1003569E-01       -0.2873971E+00        0.4096796E-02       -0.1173220E+00        0.2653685E-02       -0.1174107E+00
       0.1827688E+00       -0.4317137E+00        0.3943914E+00       -0.6066732E+00        0.2018658E+00       -0.3105204E+00        0.1990189E+00       -0.3100952E+00
      -0.2959493E-01        0.5161431E-02        0.1749272E+00        0.2179062E-01        0.1131490E+00        0.1409493E-01        0.1091836E+00        0.1404867E-01
      -0.2667829E+00       -0.1314602E+00       -0.5758644E+00       -0.2674071E+00       -0.2377739E+00       -0.1104121E+00       -0.2388570E+00       -0.1107598E+00
      -0.2321126E-01        0.6138173E-01       -0.3035733E+00        0.3371164E+00       -0.1490654E+00        0.1655363E+00       -0.1502401E+00        0.1642971E+00
       0.3601172E-01        0.3067786E+00       -0.9365660E-01        0.6066993E+00       -0.5955674E-01        0.3858033E+00       -0.6299457E-01        0.3854242E+00
       0.2412035E+00        0.1512262E+00        0.4423647E+00        0.1381269E+00        0.3096509E+00        0.9668746E-01        0.3020782E+00        0.9615125E-01
      -0.1732514E-01       -0.2517738E-01       -0.8393321E-02       -0.4276889E-01        0.1918694E-02        0.9776873E-02        0.2448492E-02        0.1275232E-01
       0.1816006E+00       -0.5929285E-01        0.2526093E+00       -0.7738753E-01        0.1719359E+00       -0.5267300E-01        0.1685564E+00       -0.5270325E-01
       0.2468231E-01        0.3108132E-01        0.2187510E-01        0.2804805E+00        0.3809624E-02        0.4884664E-01        0.3602350E-02        0.4872825E-01
       0.4702530E-02        0.8441985E-01        0.2725267E+00       -0.2601977E+00        0.9391296E-01       -0.8966437E-01        0.8935407E-01       -0.9033301E-01
      -0.2608727E+00        0.2233078E+00        0.1578812E+02       -0.1046733E+02       -0.2043852E+00        0.1355050E+00       -0.2033211E+00        0.1372533E+00
      -0.4674330E-01        0.7106946E-01       -0.1540823E+00        0.1437961E+00       -0.3644505E-01        0.3401208E-01       -0.3737786E-01        0.3416165E-01
       0.7598482E-03       -0.1964150E-01       -0.8747203E-01       -0.8878355E-01       -0.4420429E-01       -0.4486707E-01       -0.4484913E-01       -0.4526934E-01
       0.2384981E-01        0.5729213E-01        0.8349726E-02       -0.7275623E-01       -0.1864785E-02        0.1624901E-01       -0.1153305E-01        0.2119430E-01
       0.8448684E-01        0.3003425E-01        0.2483858E+00        0.6050805E-01        0.1612918E+00        0.3929151E-01        0.1572799E+00        0.3944403E-01
      -0.2648280E-01       -0.8323696E-03        0.2532949E+00       -0.4272814E-01        0.7486118E-01       -0.1262828E-01        0.7490219E-01       -0.1279138E-01
